Africa|['æfrikə]|n.非洲|0|0
dark|[dɑːrk]|adj. 深(浓)色的,黑暗的|0|0
date|[deɪt]|n.日期|0|0
daughter|[ˈdɔːtər]|n. 女儿|0|0
day|[dei]|n.日,一天|0|0
daytime|[ˈdeɪˌtaɪm]|n.白天|0|0
dead|[ded]|adj.死的|0|0
deaf|[dɛf]|adj. 聋的|0|0
deal|[di:l]|n.（口语）协议，交易|0|0
dear|[diə]|adj.亲爱的;可爱的|0|0
death|[deθ]|n.死,死亡|0|0
decide|[dɪˈsaɪd]|v. 决定,决心|0|0
decision|[dɪˈsɪʒən]|n.决定|0|0
decorate|[dekəreit]|v.装饰，修饰|0|0
deep|[di:p]|adj.深的|0|0
deer|[diə]|n.(pl.deer)鹿|0|0
delicious|[di'liʃəs]|adj.美味的,可口的|0|0
describe|[dɪˈskraɪb]|v.描写；叙述|0|0
description|[dɪˈskrɪpʃən]|n.描述，描写|0|0
desert|[dezət]|n.沙漠|0|0
deserve|[dɪˈzɜrv]|v.应得，值得…|0|0
desk|[desk]|n. 书桌|0|0
detective|[dɪˈtɛktɪv]|n.侦探|0|0
develop|[dɪˈveləp]|v. 发展,研制,开发|0|0
diagram|[ˈdaɪəɡræm]|n.图表|0|0
dictionary|['dikʃəneri]|n.字典;词典|0|0
die|[dai]|v.死亡|0|0
difference|['difərəns]|n.不同,差异|0|0
different|['difərənt]|adj.不同的|0|0
difficult|[ˈdɪfɪkəlt]|adj.困难的,难的|0|0
dig|[dig]|v.挖，掘|0|0
digital|[didʒitəl]|adj.数字似的|0|0
dim|[dɪm]|adj. 微暗的,昏暗的|0|0
dinner|['dinə]|n.正餐,晚餐|0|0
dinosaur|[dainəsɔ:]|n.恐龙|0|0
directly|[di'rektli]|adv.直接地|0|0
dirty|[ˈdɜːrti]|adj.脏的|0|0
disappear|[disə'piə]|v.消失|0|0
disappearance|[disə'piərəns]|n.消失|0|0
discover|[dis'kʌvə]|v.发现，发觉|0|0
discuss|[di'skʌs]|v.讨论,议论|0|0
discussion|[dɪ'skʌʃən]|n.讨论|0|0
disease|[dɪˈziːz]|n. 疾病|0|0
dish|[diʃ]|n.一道菜,盘,碟|0|0
display|[di'splei]|n.陈列|0|0
disturb|[dis'tə:b]|v.妨碍,打扰|0|0
dive|[daɪv]|v.潜入(水中),跳水|0|0
diver|['daɪvər]|n.潜入水中的人,潜水员|0|0
do|[duː]|v. 做,干,行动|0|0
doctor|[ˈdɑːktər]|n. 医生|0|0
document|[dɔkjumənt]|n.公文，文件|0|0
dog|[dɔːɡ]|n. 狗|0|0
doll|[dɒl]|n. 玩具娃娃|0|0
dollar|['dɔlə]|n.元(美,加拿大等国的货币单位)|0|0
dolphin|['dɔlfin]|n.海豚|0|0
don't|[dəunt]|do not 的缩写形式|0|0
door|[dɔːr]|n. 门|0|0
doorbell|['dɔ:bel]|n.门铃|0|0
double|['dʌbl]|adj & v 双重的，双倍的|0|0
down|[daʊn]|adv. 向下|0|0
download|['daʊnˌloʊd]|v.下载|0|0
downstairs|[ˈdaʊnˈstɛəz]|adj & adv. (在)楼下,(往)楼下|0|0
draw|[drɔː]|v. 画;绘制|0|0
dream|[driːm]|n.&v.梦,梦想; 做梦,向往|0|0
dress|[drɛs]|n. 女服,(统称)衣服|0|0
drink|[driŋk]|n.&v.饮料;喝|0|0
driver|['draivə]|n.司机,驾驶员|0|0
drop|[drɔp]|n.滴，水滴|0|0
drop off|[drɑp ɔf]|phr.放下（某物），下车|0|0
drought|[draut]|n.旱灾，干旱|0|0
dry|[drai]|v.把…弄干，晒干|0|0
duck|[dʌk]|n.鸭|0|0
dumpling|['dʌmpliŋ]|n.饺子|0|0
during|['djuəriŋ]|prep.在...的期间|0|0
dustbin|['dʌstbin]|n.垃圾箱|0|0
duty|['dju:tɪ]|n. 职责,责任|0|0
e-mail|[ˈiːmeɪl]|n. 电子邮件|0|0
each|[i:tʃ]|pron.各自,各个|0|0
ear|[ɪər]|n. 耳朵|0|0
earlier|['ə:liə]|adj&adv.(early的比较级)更早的(地)|0|0
early|['ə:li]|adj&adv.早的(地)初期|0|0
earth|[ə:θ]|n.陆地，大地，地球|0|0
earthquake|[ˈɜrθˌkweɪk]|n.地震|0|0
east|[i:st]|n&adj.东方(的),东部(的)|0|0
easy|['i:zi]|adj.容易的|0|0
eat|[i:t]|v.吃|0|0
eat up|[iːt ʌp]|phr.吃完,吃光|0|0
edge|[edʒ]|n.边，边缘|0|0
education|[ˌɛdʒʊˈkeɪʃən]|n.教育，培养|0|0
egg|[eg]|n. 蛋|0|0
eight|[eit]|num. 八|0|0
eighteenth|[ˌeɪˈtiːnθ]|num. 第十八|0|0
eighth|[eitθ]|num.第八|0|0
either|['i:ðə]|adv.(用于否定句中)也(不)|0|0
either...or...|[,i:ðə'ɔ:]|conj.或者...或者...|0|0
electronic|[ilek'trɔnik]|adj.电子的|0|0
elephant|['elifənt]|n.象|0|0
eleven|[i'levn]|num. 十一|0|0
else|[ɛls]|adv & adj. 别(的),其他(的)|0|0
empty|[ˈɛmpti]|adj. 空的|0|0
encourage|[ɪnˈkʌrɪdʒ]|v.鼓励|0|0
end|[ɛnd]|n.&v.末端,终点,结束|0|0
engineer|[ˌɛndʒɪˈnɪə]|n.工程师|0|0
enjoy oneself|[ɪnˈdʒɔɪ wʌnˈsɛlf]|phr.过得快乐,玩得痛快|0|0
enjoyable|[in'dʒɔiəbl]|adj.愉快的；有趣的|0|0
enough|[ɪˈnʌf]|adj.足够的,充分的|0|0
enter|['entə]|v.进入|0|0
entrance|[entrəns]|n.入口，进口，入场|0|0
environment|[ɪnˈvaɪrənmənt]|n.环境|0|0
eraser|[i'reisə]|n. 橡皮擦|0|0
escape|[ɪˈskeɪp]|n.逃亡，逃走，逃避|0|0
especially|[ɪˈspɛʃəli]|adv.特别；尤其|0|0
essential|[ɪˈsɛnʃəl]|adj.本质的，主要的，必需的|0|0
eve|[i:v]|n.（节日或重大事件发生的）前夕|0|0
even|['i:vən]|adv.甚至,更|0|0
even though|[i:vən ðəu]|conj.即使…|0|0
evening|['i:vniŋ]|n.傍晚;晚上|0|0
event|[ɪˈvɛnt]|n.大事；事件|0|0
ever|[ˈɛvə]|adv. 曾经|0|0
ever since|[ˈɛvər sɪns]|phr.从那时起；此后一直|0|0
every|['evri]|adj.每一的,每个的|0|0
everybody|[ˈɛvrɪbɒdi]|pron.每人,人人|0|0
everyone|['evriwʌn]|pron. 每人,人人|0|0
exactly|[ɪɡˈzæktli]|adv.准确地，严格地|0|0
exam|[ig'zæm]|n. (口语)考试|0|0
example|[ig'zɑ:mpl]|n.例子,榜样|0|0
excellent|[ˈɛksələnt]|adj.极好的，优秀的|0|0
except|[ik'sept]|prep.除…之外|0|0
excited|[ɪkˈsaɪtɪd]|adj.兴奋的，激动的|0|0
exciting|[ik'saitiŋ]|adj.令人兴奋的|0|0
excuse|[ɪkˈskjuːs]|n.借口，托词|0|0
exercise|['eksəsaiz]|n.锻炼,做操,练习|0|0
exit|[eksit]|n.出口|0|0
expect|[ɪkˈspɛkt]|v.期望，预期|0|0
expensive|[iks'pensiv]|adj.昂贵的|0|0
experience|[ɪkˈspɪriəns]|n.经验，体验|0|0
expert|[ˈɛkspɜːrt]|n.专家，内行|0|0
explore|[iks'plɔ:]|v.探测，探险|0|0
explorer|[iks'plɔ:rə]|n.探测者，探险者|0|0
eye|[aɪ]|n. 眼睛|0|0
face|[feɪs]|n. 脸;面孔|0|0
fact|[fækt]|n.事实,实际|0|0
factory|['fæktəri]|n.工厂|0|0
fail|[feɪl]|v.失败；不及格|0|0
fall|[fɔ:l]|v.落下,跌倒|0|0
fall asleep|[fɔːl əˈsliːp]|phr.睡觉,入睡|0|0
fall down|[fɔl daʊn]|phr.倒下,跌倒,从...落下|0|0
fall off|[fɔːl ɒf]|phr.(从...)掉下|0|0
family|[ˈfæməli]|n. 家,家庭|0|0
family tree|[ˈfæməli triː]|n. 家谱|0|0
fan|[fæn]|n.(口语，电影,运动等的)迷|0|0
far|[fɑ:]|adj&adv.远的(地)|0|0
far away|[fɑ: əwei]|phr.很远，遥远|0|0
farm|[fɑ:m]|n.农场|0|0
farmer|['fɑ:mə]|n.农民|0|0
farming|['fɑ:miŋ]|n.农业,务农|0|0
farmland|[fɑ:mlænd]|n.农田|0|0
farther|[ˈfɑːðə]|adj.&adv.(far的比较级)较远,更远|0|0
farthest|[ˈfɑːðɪst]|adj.&adv.(far的最高级)最远|0|0
fast|[fɑ:st]|adj&adv.快的(地),迅速的(地)|0|0
fat|[fæt]|adj.肥胖的|0|0
father|['fɑ:ðə]|n. 父亲|0|0
favourite|[ˈfeɪvərɪt]|adj. 特别喜爱的|0|0
fax|[fæks]|n. 传真|0|0
feather|[feðə]|n.羽毛|0|0
feed|[fi:d]|v.喂,饲养|0|0
feel|[fi:l]|v.觉得,感到|0|0
festival|['festəvəl]|n&adj.节日(的),喜庆(的)|0|0
few|[fju:]|adj.少数的,不多的|0|0
field|[fi:ld]|n.地,田地|0|0
fifteen|['fif'ti:n]|num. 十五|0|0
fifth|[fifθ]|num&adj.第五(的)|0|0
fifty|[ˈfɪfti]|num. 五十|0|0
fill|[fil]|v.装满，填充|0|0
film|[film]|n.影片,电影|0|0
final|[ˈfaɪnl]|adj.最后的|0|0
find|[faɪnd]|v. 找到,发现|0|0
find out|[faɪnd aʊt]|phr.找出,查出|0|0
fine|[fain]|adj. (身体)好的|0|0
finger|['fiŋgə]|n.手指|0|0
finish|['finiʃ]|v.完成,结束|0|0
fireplace|[faiəpleis]|n.壁炉|0|0
first|[fə:st]|num & adv.第一,首先,最初|0|0
first of all|[fə:st əv ɔ:l]|phr.首先,第一|0|0
fish|[fiʃ]|v.钓鱼|0|0
fishing|['fiʃiŋ]|n.钓鱼|0|0
fit|[fɪt]|adj. & v.健康的；适合的；（使）适合|0|0
five|[faiv]|num. 五|0|0
fix|[fiks]|v.修理,安装|0|0
flight|[flait]|n.航班，飞行|0|0
flood|[flʌd]|n.洪水，水灾&v.淹没，泛滥|0|0
floor|[flɔːr]|n. (室内)地,地板|0|0
flower|[ˈflaʊər]|n. 花|0|0
fly|[flaɪ]|v.放(风筝,飞机模型等)|0|0
fog|[fɔg]|n.雾|0|0
foggy|['fɔgi]|adj.有雾,多雾的|0|0
follow|['fɔləu]|v.跟随|0|0
food|[fu:d]|n.食物|0|0
foot|[fʊt]|n. 脚(pl.feet)|0|0
football|[ˈfʊtˌbɔːl]|n. 足球|0|0
for|[fɔːr]|prep. 为,给|0|0
foreign|['fɔrin]|adj.外国的|0|0
foreigner|['fɔ:rinə]|n.外国人|0|0
forest|['fɔrist]|n.森林|0|0
forever|[fəˈrɛvər]|adv.永远，总是|0|0
forgot|[fəˈɡɒt]|v. (forget 的过去时)忘记|0|0
fork|[fɔ:k]|n.叉,餐叉|0|0
form|[fɔrm]|n.表格|0|0
fossil|[fɔsl]|n.化石|0|0
found|[faund]|v.成立，建立|0|0
four|[fɔ:]|num. 四|0|0
fourteen|['fɔ:'ti:n]|num. 十四|0|0
fox|[fɔks]|n.狐狸|0|0
fragile|[frædʒil]|adj.易碎的|0|0
free|[fri:]|adj.自由的,空闲的|0|0
freeze|[friːz]|v.结冰，凝结|0|0
fridge|[fridʒ]|n.电冰箱|0|0
friend|[frend]|n. 朋友|0|0
friendly|['frendli]|adj.友好的|0|0
friendship|[ˈfrɛndʃɪp]|n.友谊,友情|0|0
frighten|['fraitən]|v.惊恐，吓唬|0|0
frightened|['fraitnd]|adj.受惊的，害怕的|0|0
from|[frɔm]|prep.从;从....起|0|0
from now on|[frʌm naʊ ɒn]|phr.从现在起，今后|0|0
front|[frʌnt]|adj&n.前面(的),前部|0|0
fruit|[fru:t]|n.水果|0|0
frustrate|[frʌs'treit]|v.使沮丧，使失败|0|0
frustrated|[frʌs'treitid]|adj.感到灰心丧气的|0|0
full|[fʊl]|adj. 满的|0|0
fun|[fʌn]|n.有趣|0|0
funny|[ˈfʌni]|adj. 滑稽的,有趣的|0|0
future|[ˈfjuːtʃər]|n. 将来,未来|0|0
game|[ɡeɪm]|n. 游戏,运动|0|0
garden|['gɑ:dn]|n.花(果,菜)园|0|0
gate|[geit]|n.大门|0|0
gatekeeper|['geit,ki:pə]|n.看门人,门卫|0|0
generosity|[dʒenə'rɔsiti]|n.慷慨，豁达|0|0
geography|[dʒi'ɔgrəfi]|n.地理(学)|0|0
get|[ɡɛt]|v. 得到,获得|0|0
get back|[gɛt bæk]|phr.回来,取回|0|0
get married|[ɡɛt ˈmærɪd]|phr.结婚|0|0
get off|[get ɔf]|phr.下来,从...下来|0|0
get on|[get ɔn]|phr.上(车)|0|0
get up|[ɡɛt ʌp]|phr. 起床|0|0
get-together|['gettə,geðə]|n.聚会|0|0
get…back|[ɡɛt…bæk]|phr.退还；送回去；取回|0|0
girl|[gə:l]|n. 女孩|0|0
give|[ɡɪv]|v. 给|0|0
give birth to|[giv bə:θ tə]|phr.生（孩子）|0|0
give up|[ɡɪv ʌp]|phr.放弃|0|0
glad|[ɡlad]|adj. 高兴的,乐意的|0|0
glass|[glɑ:s]|n.玻璃杯|0|0
glove|[ɡlʌv]|n. 手套|0|0
go|[ɡoʊ]|n.尝试(做某事)|0|0
go back|[ɡoʊ bæk]|phr.回去|0|0
go home|[ɡoʊ hoʊm]|phr. 回家|0|0
go on|[ɡoʊ ɒn]|phr.继续|0|0
go over|[ɡoʊ ˈoʊvər]|phr.过一遍，仔细检查|0|0
go wrong|[gəu rɔŋ]|phr.走错路|0|0
goal|[ɡoʊl]|n.（足球）球门，得分|0|0
goes|[ɡoʊz]|v. go的单数第三人称现在时|0|0
golf|[ɡɒlf]|n. 高尔夫球|0|0
good|[ɡʊd]|adj. 好的|0|0
goodbye|[ɡʊd'baɪ]|int. 再见,再会|0|0
goodness|['gudnis]|n.善良;美德|0|0
grab|[ɡræb]|v.抓取…，夺取|0|0
grade|[greid]|n. 年级|0|0
graduate|['grædjueit]|v.毕业|0|0
grand|[grænd]|adj.豪华的，庄重的，雄伟的|0|0
grandfather|[ˈɡrændˌfɑːðər]|n. (外)祖父|0|0
grandma|[ˈɡrændmɑː]|n. (口语)奶奶,外婆|0|0
grandmother|[ˈɡrændˌmʌðər]|n. (外)祖母|0|0
grandpa|[ˈɡrændpɑː]|n. (口语)爷爷,外公|0|0
grape|[ɡreɪp]|n.葡萄|0|0
grass|[grɑ:s]|n.草,草地|0|0
grateful|[ˈɡreɪtfəl]|adj.感激的，感谢的|0|0
great|[greit]|adj.伟大的,很大的,重要的|0|0
green|[ɡriːn]|adj & n. 绿色(的)|0|0
greet|[gri:t]|v.问候，向（人）打招呼|0|0
grey|[ɡreɪ]|adj & n. 灰色(的),灰白(的)|0|0
ground|[ɡraʊnd]|n. 地面,土地|0|0
group|[gru:p]|n.组，群，团队|0|0
grow|[grəu]|v.种植,生长|0|0
guess|[ɡes]|v. 猜|0|0
guide|[gaid]|n.向导，导游者&v.指导，引导|0|0
hair|[hɛr]|n. 头发|0|0
half|[hɑːf]|n. 半,一半|0|0
half-way|[hɑ:fˈweɪ]|adv.在途中,半路上|0|0
hall|[hɔ:l]|n.大厅，会堂，会馆|0|0
hamburger|['hæmbə:gə]|n.汉堡包|0|0
hand|[hænd]|n. 手|0|0
hand in|[hænd in]|phr.交上来|0|0
hands up|[hændz ʌp]|phr.举手|0|0
hang|[hæŋ]|v.吊着，悬挂|0|0
happen|[ˈhæpən]|v.(偶然)发生,碰巧|0|0
happily|[ˈhæpɪli]|adv.高兴地,快乐地|0|0
happy|['hæpi]|adj.快乐的,幸福的|0|0
hard|[hɑːd]|adj.硬的|0|0
hard-working|[ˌhɑːdˈwɜːrkɪŋ]|adj.辛勤工作的,用功的|0|0
hardly|[ˈhɑrdli]|adv.几乎不|0|0
harm|[hɑːrm]|v.损害；伤害|0|0
harvest|['hɑ:vist]|n.收获|0|0
has|[hæz]|v. (动词have的单数第三人称)有|0|0
hat|[hæt]|n. 帽子(一般指有边的帽子)|0|0
have|[hæv]|v. 有|0|0
have a cold|[hæv ə kəʊld]|phr.(患)感冒|0|0
have a cough|[hæv ə kɒf]|phr.(患)咳嗽|0|0
have a good time|[hæv ə gʊd taɪm]|phr.过得愉快|0|0
have a headache|[hæv ə ˈhedeɪk]|phr.(患)头痛|0|0
have a look|[hæv ə lʊk]|phr. 看一看|0|0
have a seat|[hæv ə siːt]|phr. 坐下,就坐|0|0
have a try|[hæv ə traɪ]|phr.尝试；努力；射击|0|0
have supper|[hæv ˈsʌpər]|phr. 吃晚餐|0|0
he|[hi:]|pron. 他|0|0
head|[hɛd]|n. 头;头部|0|0
headache|[ˈhedeɪk]|n.头痛|0|0
headmaster|['hed'mɑ:stə]|n.（英)中小学校长|0|0
heal|[hil]|v.使（伤、病）痊愈|0|0
health|[helθ]|n.健康,卫生|0|0
healthily|['helθili]|adv.健康地|0|0
hear|[hiə]|v.听见,听说|0|0
hear of|[hiə ɔv]|phr.听说|0|0
heart|[hɑrt]|n.心(脏)|0|0
heavily|[ˈhɛvɪli]|adv.大量地,猛烈地,厉害地|0|0
heavy|[ˈhɛvi]|adj. 重的|0|0
height|[hait]|n.高度|0|0
hello|[hə'ləu]|int. 喂(问候或唤起注意)|0|0
help|[hɛlp]|v. 帮助|0|0
help yourself to|[help jɔ:'self tu:]|phr.自取,随便吃|0|0
helpful|['helpfəl]|adj.有帮助的,有益的|0|0
her|[hə:]|pron. 她的|0|0
here|[hiə]|adv. 这里,这儿|0|0
here and there|[hɪr ænd ðɛr]|phr.到处,处处|0|0
hers|[hɜːrz]|pron. 她的|0|0
herself|[həˈsɛlf]|pron.她自己|0|0
hey|[hei]|int.嘿;喂(唤起注意.表示惊讶或询问)|0|0
hi|[hai]|int. 喂(问候或唤起注意)|0|0
hide|[haɪd]|v. 躲藏|0|0
high|[haɪ]|adj.&adv.高的(地)|0|0
hike|[haik]|n&v.远足,徒步旅行|0|0
hiking|['haikin]|n.徒步旅行|0|0
hill|[hɪl]|n. 小山|0|0
him|[him]|pron.他(宾格)|0|0
himself|[hɪmˈsɛlf]|pron.他自己|0|0
his|[hiz]|pron. 他的|0|0
history|['histəri]|n.历史(学)|0|0
hit|[hit]|v.打,击中,撞|0|0
hobby|['hɔbi]|n.业余爱好|0|0
hold|[həuld]|v.拿,握|0|0
hold on|['həuld ɔn]|phr. (打电话时)等一等,不挂断|0|0
hole|[hoʊl]|n.洞,孔,坑|0|0
holiday|['hɔlədi]|n.假日,假期|0|0
home|[həum]|n. 家|0|0
hometown|['hom'taun]|n.故乡,家乡|0|0
homework|['həumwə:k]|n.家庭作业|0|0
hope|[həup]|v.希望|0|0
horse|[hɔ:s]|n.马|0|0
hospital|['hɔspitl]|n.医院|0|0
hot|[hɔt]|adj.热的,辣的|0|0
hotel|[həu'tel]|n.旅馆,饭馆|0|0
hour|[aʊər]|n. 小时|0|0
hour after hour|[ˈaʊər ˈæftər ˈaʊər]|phr.一小时又一小时，连续地|0|0
house|[haʊs]|n. 房子|0|0
housework|['hauswə:k]|n.家务劳动|0|0
how|[hau]|adv. (指程度)多少,怎样|0|0
how many|[haʊ ˈmɛni]|phr. 多少|0|0
however|[hau'evə]|conj.然而，可是|0|0
hug|[hʌg]|n.拥抱，紧抱|0|0
huge|[hjuːdʒ]|adj.巨大的|0|0
human|[ˈhjuːmən]|n. & adj.人(的),人类(的)|0|0
human being|[hju:mən bi:iŋ]|n.人|0|0
hundred|[ˈhʌndrəd]|num. 百|0|0
hungry|['hʌŋgri]|adj.饥饿的|0|0
hurry|['hʌri]|v.赶快,慌忙|0|0
hurt|[hɜ:t]|v.使受伤,痛|0|0
husband|[ˈhʌzbənd]|n. 丈夫|0|0
ice|[ais]|n.冰|0|0
iceberg|[ˈaɪsbɜːrɡ]|n.冰山|0|0
icon|['aikɔn]|n.图象符号，图标|0|0
idea|[ai'diə]|n.主意,想法,意见|0|0
if|[ɪf]|conj.是否|0|0
ill|[il]|adj.病的|0|0
imagine|[ɪˈmædʒɪn]|v.设想,想像|0|0
important|[im'pɔ:tənt]|adj.重要的,重大的|0|0
impossible|[im'pɔsəbl]|adj.不可能的|0|0
improve|[ɪmˈpruːv]|v. 提高,改善|0|0
in|[in]|prep. 在...里(内,上)|0|0
in a hurry|[ɪn ə ˈhɜri]|phr.匆忙地|0|0
in fact|[ɪn fækt]|phr.实际上|0|0
in front|[ɪn frʌnt]|phr.前方,正对面|0|0
in this way|[in ðis wei]|phr.用这种方法|0|0
in time|[in 'taim]|phr.及时|0|0
increase|[ɪn'kris]|v.增加，增长|0|0
information|[ˌɪnfərˈmeɪʃən]|n.信息,情报|0|0
injection|[ɪnˈdʒɛkʃən]|n.注射，打针|0|0
inside|[,in'said]|prep.在...里面|0|0
inspector|[ɪnˈspɛktər]|n.警官，监督员|0|0
instead|[ɪnˈstɛd]|adv.代替,顶替|0|0
instead of|[ɪnˈstɛd əv]|phr.代替|0|0
instruction|[in'strʌkʃən]|n.说明，须知|0|0
interest|[ˈɪntrəst]|n.兴趣|0|0
interested|[ˈɪntrəstɪd]|adj. 感兴趣的|0|0
interesting|['intəristiŋ]|adj.有趣的,有意思的|0|0
into|['intu:|[&prep.到...里,向内|0|0
invention|[in'venʃən]|n.发明，创造|0|0
inventor|[in'ventə]|n.发明者，创造者|0|0
invite|[in'vait]|v.邀请,招待|0|0
is|[iz]|v. 是|0|0
island|[ˈaɪlənd]|n.岛,岛状物|0|0
isn't|['iznt]|is not 的缩写形式|0|0
it|[it]|pron. 它|0|0
jacket|[dʒækit]|n.夹克衫|0|0
jeep|[dʒi:p]|n. 吉普车|0|0
job|[dʒɔb]|n.工作|0|0
join|[dʒɔɪn]|v.加入；参加|0|0
joke|[dʒəʊk]|n. 笑话,玩笑|0|0
journey|[ˈdʒɜːrni]|n.旅程；旅行；路程|0|0
juice|[ dʒuːs]|n. (水果;蔬菜;肉等的)汁;水汁|0|0
jump|[dʒʌmp]|v.跳|0|0
jumper|[ˈdʒʌmpə]|n.跳跃者|0|0
just|[dʒʌst]|adv.仅仅,只有|0|0
just then|[dʒʌst ðen]|phr.正在那时|0|0
keep|[kip]|v.饲养，照顾|0|0
key|[ki:]|n.钥匙|0|0
keyboard|['ki:bɔ:d]|n. 键盘|0|0
kid|[kid]|n.（口语）小伙子|0|0
kill|[kɪl]|v.杀死,弄死|0|0
kilo|['ki:ləu]|n.千克,公斤|0|0
kilometre|['kilə,mi:tə]|n.公里,千米|0|0
kind|[kaind]|adj.和蔼的,友好的|0|0
kind-hearted|[kaind'hɑ:tid]|adj.好心的|0|0
kinds of|[kaindz əv]|phr.各种各样的|0|0
kitchen|['kitʃin]|n.厨房|0|0
kite|[kaɪt]|n. 风筝|0|0
knee|[ni:]|n.膝盖|0|0
knife|[naif]|n.(pl.knives)小刀|0|0
knock|[nɒk]|v. 敲,击|0|0
know|[nəu]|v. 知道,懂得|0|0
knowledge|[ˈnɒlɪdʒ]|n.知识；学问|0|0
lab|[læb]|n.实验室|0|0
ladies' room|['leidi:z ru:m]|n.(妇女)公共厕所|0|0
lady|['leidi]|n.女士,夫人|0|0
lake|[leik]|n.湖|0|0
land|[lænd]|v.登陆,上岸,降落|0|0
language|['læŋgwidʒ]|n.语言|0|0
lap|[læp]|n. (竞赛场的)一圈|0|0
large|[lɑːrdʒ]|adj. 大的,(数量)多的|0|0
large numbers of|[lɑːrdʒ ˈnʌmbərz ʌv]|phr.许多|0|0
last|[læst]|v.持续,耐久|0|0
late|[leɪt]|adj & adv. 迟的(地),晚的(地)|0|0
later|[ˈleɪtər]|adv.以后,后来|0|0
later on|[ˈleɪtər ɒn]|phr.后来,稍后|0|0
laugh|[lɑ:f]|v. (大)笑,发笑|0|0
laugh at|[lɑːf æt]|phr.嘲笑|0|0
lay|[leɪ]|v.下蛋,产蛋|0|0
lazy|[ˈleɪzi]|adj.懒惰的|0|0
leaf|[li:f]|n.叶子，树木、草的叶子|0|0
learn|[lə:n]|v.学,学习|0|0
least|[list]|n.最少，最小|0|0
leather|[ˈlɛðər]|n.皮革|0|0
leave|[li:v]|v.离去,出发|0|0
left|[left]|n&adj.左(的),左边(的)|0|0
leg|[lɛɡ]|n. 腿|0|0
